loan_id,loan_amount,term_months,grade,sub_grade,int_rate,emp_length_years,home_ownership,annual_income,verification_status,purpose,dti,fico_range_low,fico_range_high,delinq_2yrs,pub_rec,open_acc,total_acc,revol_bal,revol_util,collections_12_mths_ex_med,collateral_flag,collateral_value,total_pymnt_before_default,outstanding_principal,days_past_due_at_default,months_in_recovery,recovery_status,payment_plan_status,recoveries,collection_recovery_fee,recovery_rate
ARC104227,28900.0,36,C,C5,15.66,8.0,MORTGAGE,37800.0,Verified,medical,16.51,612,616,1,0,17,18,2930.0,73.4,0,0,,13546.24,15353.76,95,18,Closed,No_Plan,2227.83,216.58,0.1451
ARC102108,6400.0,36,B,B5,11.73,1.0,MORTGAGE,28800.0,Not Verified,other,10.39,696,700,1,1,16,23,1430.0,82.0,0,0,,2338.43,4061.57,30,23,Closed,Active,1750.94,222.87,0.4311
ARC101085,7900.0,36,C,C3,13.7,9.0,MORTGAGE,50700.0,Verified,credit_card,23.26,651,655,1,0,15,30,3150.0,8.1,0,0,,475.13,7424.87,68,34,Closed,Broken,1747.07,194.05,0.2353
ARC107529,25500.0,36,A,A5,9.02,4.0,OWN,25300.0,Not Verified,debt_consolidation,9.27,641,645,1,0,11,25,11470.0,52.2,0,0,,3064.3,22435.7,55,9,Closed,Broken,12458.54,1708.39,0.5553
ARC106601,8400.0,60,B,B5,9.93,0.0,MORTGAGE,93100.0,Verified,credit_card,8.61,651,655,1,1,16,29,2290.0,36.4,0,0,,3164.52,5235.48,97,32,Closed,Broken,2355.44,339.02,0.4499
ARC100766,10400.0,36,B,B4,11.68,6.0,MORTGAGE,91500.0,Source Verified,credit_card,12.84,700,704,0,0,7,25,8620.0,,1,0,,3192.38,7207.62,35,35,Closed,Completed,4109.06,442.69,0.5701
ARC101746,7200.0,36,A,A4,10.08,1.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,21.44,664,668,0,0,14,15,2980.0,48.2,0,0,,4043.77,3156.23,195,5,Active,No_Plan,366.12,29.86,0.116
ARC105794,5700.0,36,B,B3,8.91,10.0,OWN,59700.0,Source Verified,home_improvement,21.95,661,665,0,0,8,11,370.0,51.5,0,1,3900.0,1959.7,3740.3,30,10,Closed,Active,1649.47,239.59,0.441
ARC101008,15000.0,60,B,B1,11.36,2.0,MORTGAGE,136400.0,Not Verified,debt_consolidation,18.77,661,665,1,0,18,25,950.0,37.7,0,0,,2309.52,12690.48,97,14,Closed,Broken,5080.0,254.3,0.4003
ARC106392,12200.0,36,A,A5,8.04,1.0,MORTGAGE,25300.0,Not Verified,debt_consolidation,14.61,600,604,0,0,17,27,76700.0,44.4,0,1,12700.0,2820.77,9379.23,116,23,Closed,Completed,6903.11,744.34,0.736
ARC100622,11500.0,60,B,B4,10.6,1.0,RENT,63300.0,Verified,debt_consolidation,24.84,638,642,1,0,14,36,5410.0,10.6,0,0,,2893.86,8606.14,113,10,Closed,Active,2056.87,289.06,0.239
ARC104950,18400.0,60,C,C3,12.71,3.0,RENT,43700.0,Verified,small_business,15.36,756,760,0,0,4,5,10370.0,73.1,0,1,15600.0,720.87,17679.13,120,11,Closed,Completed,10908.02,1214.06,0.617
ARC103928,4500.0,60,C,C1,13.76,7.0,OWN,126700.0,Source Verified,debt_consolidation,31.16,605,609,0,0,3,5,6490.0,55.1,0,0,,468.18,4031.82,50,14,Closed,Broken,1481.29,79.69,0.3674
ARC107978,15100.0,36,C,C4,14.45,10.0,OWN,37900.0,Source Verified,home_improvement,17.91,731,735,0,0,13,24,7890.0,51.5,0,1,19400.0,6735.33,8364.67,185,14,Closed,Completed,5718.09,364.34,0.6836
ARC104243,6500.0,36,E,E5,21.34,6.0,MORTGAGE,34300.0,Verified,medical,12.12,642,646,0,0,17,39,11730.0,59.4,0,0,,2126.45,4373.55,237,9,Active,Active,643.79,83.14,0.1472
ARC104804,7700.0,36,B,B2,10.48,10.0,MORTGAGE,74300.0,Source Verified,medical,30.6,623,627,3,0,9,12,8500.0,22.7,0,0,,414.99,7285.01,76,5,Active,Active,1357.93,91.21,0.1864
ARC104715,24300.0,36,D,D4,15.45,3.0,MORTGAGE,49600.0,Verified,credit_card,13.46,699,703,0,0,5,17,3690.0,88.6,0,0,,3619.98,20680.02,126,16,Closed,Active,13020.14,1142.28,0.6296
ARC103356,7000.0,60,D,D1,17.19,9.0,MORTGAGE,80400.0,Verified,debt_consolidation,14.12,689,693,1,1,8,30,6050.0,49.2,0,0,,3605.02,3394.98,48,33,Closed,Broken,1163.12,173.16,0.3426
ARC103507,12700.0,36,C,C2,13.08,1.0,RENT,82700.0,Source Verified,small_business,34.01,645,649,1,1,14,24,1070.0,50.6,0,1,11100.0,7135.34,5564.66,31,17,Closed,Active,3310.42,237.71,0.5949
ARC104213,9200.0,36,E,E5,21.15,,RENT,73500.0,Not Verified,medical,7.68,840,844,0,0,7,30,1480.0,40.3,0,1,9600.0,2699.4,6500.6,99,13,Closed,Completed,5863.54,691.9,0.902
ARC103430,4100.0,36,C,C5,14.78,10.0,MORTGAGE,76700.0,Not Verified,debt_consolidation,17.11,707,711,1,0,9,31,5180.0,34.2,0,1,2500.0,1652.17,2447.83,150,10,Closed,Active,1636.86,136.23,0.6687
ARC107619,21100.0,60,D,D4,16.58,10.0,MORTGAGE,80500.0,Source Verified,home_improvement,19.86,678,682,0,0,15,28,22350.0,33.1,0,1,25300.0,3584.72,17515.28,263,34,Closed,Active,13677.68,942.05,0.7809
ARC102791,9300.0,60,D,D3,15.89,0.0,RENT,85500.0,Verified,other,29.03,673,677,0,0,13,25,2170.0,79.0,0,0,,1311.23,7988.77,37,25,Closed,Completed,5235.84,507.87,0.6554
ARC102621,6800.0,36,C,C2,11.53,2.0,RENT,81700.0,Source Verified,debt_consolidation,13.77,614,618,0,0,17,26,36310.0,37.8,0,0,,2845.99,3954.01,117,13,Closed,Broken,1583.19,205.36,0.4004
ARC103615,15900.0,36,A,A4,7.48,9.0,OWN,39700.0,Verified,debt_consolidation,30.96,615,619,2,0,18,26,7210.0,27.9,0,0,,7903.76,7996.24,58,27,Closed,Broken,1865.52,256.44,0.2333
ARC101962,8500.0,36,C,C1,14.32,3.0,MORTGAGE,94600.0,Verified,credit_card,24.97,690,694,1,0,13,34,8020.0,,0,0,,2059.41,6440.59,64,16,Closed,Active,3748.42,338.8,0.582
ARC104904,31500.0,60,E,E2,19.73,10.0,RENT,,Source Verified,credit_card,18.24,621,625,0,0,14,28,11010.0,56.9,0,0,,13747.03,17752.97,30,26,Closed,Broken,6913.01,517.98,0.3894
ARC104702,3700.0,60,D,D1,16.0,,OWN,55300.0,Verified,small_business,16.02,653,657,0,1,10,33,1170.0,38.6,0,1,3200.0,584.71,3115.29,218,25,Closed,Active,2041.14,201.4,0.6552
ARC104327,12800.0,60,G,G5,24.22,9.0,RENT,55300.0,Source Verified,small_business,29.11,642,646,1,0,6,6,2000.0,43.0,0,0,,9366.13,3433.87,30,8,Closed,Active,1550.74,144.81,0.4516
ARC105059,10100.0,60,E,E5,20.73,5.0,MORTGAGE,105100.0,Verified,credit_card,17.48,601,605,0,1,11,18,14530.0,64.4,0,0,,2392.9,7707.1,156,16,Closed,No_Plan,1868.2,229.87,0.2424
ARC104060,11300.0,60,B,B4,10.74,10.0,RENT,79000.0,Verified,small_business,9.34,610,614,1,0,19,31,4400.0,86.4,0,0,,3217.05,8082.95,183,12,Closed,Active,2789.43,203.28,0.3451
ARC107461,9100.0,36,F,F5,24.25,1.0,RENT,61400.0,Not Verified,credit_card,18.56,672,676,0,0,6,9,6440.0,58.8,0,0,,872.64,8227.36,212,9,Closed,Broken,3022.73,175.53,0.3674
ARC107886,7100.0,60,C,C5,13.89,9.0,RENT,155400.0,Verified,debt_consolidation,13.99,600,604,0,0,5,9,3990.0,116.2,0,0,,1835.2,5264.8,314,3,Active,No_Plan,343.26,33.83,0.0652
ARC107763,12900.0,36,C,C3,15.15,7.0,MORTGAGE,27200.0,Verified,debt_consolidation,25.27,600,604,0,0,15,34,2650.0,77.5,0,0,,756.72,12143.28,30,15,Closed,Broken,3487.55,507.82,0.2872
ARC103942,6200.0,60,B,B4,10.57,1.0,MORTGAGE,18000.0,Source Verified,credit_card,16.96,642,646,0,0,3,12,2730.0,41.9,0,0,,1602.53,4597.47,173,4,Active,Active,814.67,73.92,0.1772
ARC108613,8100.0,60,B,B1,9.54,4.0,MORTGAGE,46500.0,Verified,other,17.1,602,606,0,0,19,41,6950.0,33.8,0,0,,981.53,7118.47,68,24,Closed,Active,2247.3,244.08,0.3157
ARC105964,28300.0,36,B,B4,13.12,10.0,RENT,110000.0,Source Verified,credit_card,7.59,720,724,0,0,14,34,7630.0,40.0,0,0,,2297.66,26002.34,121,19,Closed,Completed,19506.96,1105.94,0.7502
ARC100691,8600.0,36,E,E4,18.89,10.0,MORTGAGE,28700.0,Not Verified,home_improvement,20.61,614,618,0,0,8,29,13330.0,47.4,0,1,5300.0,1614.33,6985.67,130,8,Closed,Broken,2208.17,187.85,0.3161
ARC107026,20100.0,36,C,C5,11.96,,RENT,64200.0,Source Verified,other,-999.0,685,689,0,0,15,20,7780.0,53.5,0,0,,9107.86,10992.14,97,1,Active,Active,2949.19,250.18,0.2683
ARC101455,9300.0,36,B,B4,11.46,0.0,OWN,56900.0,Verified,debt_consolidation,17.8,709,713,0,0,5,6,1580.0,,0,1,11300.0,6462.56,2837.44,209,28,Closed,Completed,2338.05,143.21,0.824
ARC104380,28800.0,36,A,A1,8.21,6.0,MORTGAGE,30800.0,Verified,small_business,8.01,715,719,0,1,7,11,8770.0,35.1,0,1,36900.0,6176.79,22623.21,71,24,Closed,Completed,14910.96,2033.56,0.6591
ARC106174,25400.0,36,B,B2,11.61,8.0,OWN,56900.0,Not Verified,debt_consolidation,14.1,662,666,0,0,14,28,2260.0,90.9,0,0,,5406.16,19993.84,233,34,Closed,Active,10902.64,1310.21,0.5453
ARC103978,14900.0,36,D,D5,15.39,6.0,MORTGAGE,,Source Verified,credit_card,6.84,748,752,0,0,18,37,55370.0,74.0,0,0,,4269.52,10630.48,146,22,Closed,Active,6111.46,710.76,0.5749
ARC105532,9700.0,60,C,C3,12.93,2.0,MORTGAGE,74300.0,Verified,home_improvement,33.37,664,668,0,0,7,23,7640.0,37.3,0,1,7800.0,2639.34,7060.66,396,20,Closed,Broken,1657.84,218.3,0.2348
ARC104306,11400.0,36,B,B2,12.3,2.0,MORTGAGE,38700.0,Source Verified,debt_consolidation,2.86,630,634,0,0,3,18,720.0,44.7,0,0,,2271.36,9128.64,58,1,Active,Broken,1476.1,113.13,0.1617
ARC102026,13500.0,60,E,E3,20.11,8.0,OWN,59700.0,Not Verified,debt_consolidation,1.79,726,730,0,1,7,23,5140.0,,0,1,5600.0,1608.73,11891.27,151,10,Closed,Completed,7452.26,812.61,0.6267
ARC107220,14200.0,60,B,B3,10.01,8.0,OWN,98800.0,Source Verified,debt_consolidation,22.31,666,670,0,0,6,9,1790.0,69.8,0,0,,2513.74,11686.26,80,19,Closed,Broken,4252.63,226.49,0.3639
ARC106614,25000.0,36,B,B5,11.21,10.0,MORTGAGE,71000.0,Source Verified,credit_card,6.76,718,722,0,0,3,16,2610.0,83.6,0,0,,14505.1,10494.9,142,31,Closed,Active,7361.12,834.34,0.7014
ARC108778,11700.0,36,C,C2,13.79,,MORTGAGE,45400.0,Source Verified,home_improvement,19.3,621,625,1,0,2,12,14490.0,94.5,0,1,10800.0,5553.61,6146.39,191,24,Closed,Broken,2060.27,196.65,0.3352
ARC103341,15100.0,36,B,B4,11.29,3.0,MORTGAGE,52600.0,Not Verified,credit_card,26.76,600,604,2,0,16,38,2420.0,51.6,0,0,,1023.2,14076.8,118,11,Closed,Broken,2353.64,290.71,0.1672
ARC107168,4700.0,60,F,F3,22.14,2.0,MORTGAGE,,Source Verified,debt_consolidation,26.09,708,712,0,0,18,35,5580.0,77.1,0,0,,1650.24,3049.76,74,25,Closed,Active,1864.01,126.79,0.6112
ARC104232,5800.0,36,C,C4,14.41,7.0,RENT,30000.0,Not Verified,debt_consolidation,16.11,660,664,1,0,3,21,11870.0,54.9,0,0,,1759.14,4040.86,162,8,Active,Active,814.23,119.97,0.2015
ARC104936,11400.0,36,D,D2,16.56,5.0,MORTGAGE,71700.0,Source Verified,debt_consolidation,16.79,701,705,0,0,4,23,21170.0,37.3,0,0,,2751.38,8648.62,87,24,Closed,Broken,4016.42,267.41,0.4644
ARC107000,4400.0,36,C,C4,13.49,10.0,RENT,61600.0,Not Verified,medical,32.21,600,604,1,0,2,25,2370.0,20.7,0,0,,592.73,3807.27,275,10,Closed,No_Plan,336.94,49.07,0.0885
ARC100798,17400.0,60,A,A5,9.02,,OWN,36300.0,Source Verified,home_improvement,25.67,713,717,0,0,19,39,34560.0,57.8,0,0,,8128.47,9271.53,30,16,Closed,Active,5014.04,268.94,0.5408
ARC103665,4100.0,36,B,B2,12.03,7.0,RENT,73600.0,Not Verified,small_business,7.66,706,710,0,0,4,4,6260.0,41.9,0,1,2900.0,316.01,3783.99,96,11,Closed,Completed,2942.81,418.71,0.7777
ARC102956,13300.0,36,D,D3,17.7,2.0,MORTGAGE,15000.0,Verified,major_purchase,13.05,682,686,0,0,18,24,2490.0,48.6,0,0,,5024.43,8275.57,259,5,Active,Active,2236.89,248.1,0.2703
ARC107358,4700.0,36,D,D2,15.46,2.0,RENT,98200.0,Source Verified,credit_card,24.71,789,793,1,0,12,14,20240.0,33.7,0,0,,561.11,4138.89,80,15,Closed,Active,2842.18,143.51,0.6867
ARC104108,22200.0,36,E,E4,17.77,5.0,MORTGAGE,54100.0,Verified,home_improvement,0.0,691,695,0,0,16,29,2270.0,51.0,1,1,28300.0,10028.12,12171.88,114,19,Closed,Broken,6290.43,530.91,0.5168
ARC102728,27200.0,36,D,D4,15.2,10.0,RENT,30800.0,Source Verified,major_purchase,21.81,772,776,0,0,7,9,4630.0,65.6,0,0,,1618.5,25581.5,39,33,Closed,Completed,20526.6,2793.78,0.8024
ARC101310,5200.0,36,A,A4,6.82,10.0,RENT,32600.0,Source Verified,debt_consolidation,18.64,712,716,0,0,19,40,3740.0,74.1,0,0,,181.72,5018.28,131,2,Active,Active,1274.14,137.4,0.2539
ARC108569,6700.0,60,C,C3,13.04,2.0,RENT,46700.0,Verified,debt_consolidation,20.64,712,716,0,0,14,36,1170.0,12.7,0,1,8500.0,1754.46,4945.54,120,12,Closed,Active,3808.07,515.64,0.77
ARC101755,14000.0,60,A,A2,6.02,7.0,RENT,21800.0,Verified,credit_card,9.59,627,631,0,0,12,14,44200.0,,0,1,16200.0,2333.02,11666.98,105,21,Closed,Completed,7000.19,372.73,0.6
ARC108723,8300.0,36,D,D2,16.37,0.0,MORTGAGE,38700.0,Not Verified,credit_card,27.03,682,686,0,1,4,5,8320.0,41.2,0,0,,3005.32,5294.68,256,12,Closed,Broken,712.66,36.72,0.1346
ARC103629,14000.0,36,G,G4,24.37,10.0,OWN,150600.0,Not Verified,credit_card,-999.0,718,722,0,0,8,24,1300.0,67.2,0,1,12900.0,2494.78,11505.22,49,19,Closed,Completed,7870.72,926.96,0.6841
ARC106700,6400.0,36,C,C3,12.96,9.0,OWN,61300.0,Source Verified,debt_consolidation,22.02,655,659,0,0,18,26,860.0,57.7,0,0,,359.66,6040.34,116,29,Closed,Broken,2755.0,153.11,0.4561
ARC101412,4200.0,36,A,A2,6.98,3.0,RENT,57200.0,Not Verified,debt_consolidation,17.91,646,650,0,0,4,26,8490.0,76.5,0,1,1900.0,1594.28,2605.72,81,3,Active,Active,507.85,46.34,0.1949
ARC108777,5300.0,60,C,C3,13.09,10.0,own,62300.0,Verified,home_improvement,29.8,632,636,1,0,3,16,43900.0,67.8,0,0,,1666.49,3633.51,142,12,Closed,Active,2125.97,199.71,0.5851
ARC104409,3900.0,36,A,A1,5.5,10.0,MORTGAGE,25300.0,Verified,credit_card,27.92,651,655,0,1,3,11,4440.0,62.9,0,0,,2803.27,1096.73,64,34,Closed,Broken,218.47,13.68,0.1992
ARC108587,6700.0,60,G,G2,26.25,8.0,OWN,,Not Verified,major_purchase,13.31,742,746,0,0,2,24,1180.0,42.1,0,1,7700.0,2995.31,3704.69,36,13,Closed,Completed,3170.1,276.56,0.8557
ARC101674,8700.0,36,B,B1,9.54,10.0,MORTGAGE,19400.0,Source Verified,medical,9.88,744,748,0,0,12,35,14330.0,35.9,0,0,,4025.97,4674.03,134,5,Active,Active,781.5,65.84,0.1672
ARC107333,29300.0,36,D,D3,16.43,10.0,RENT,39700.0,Verified,debt_consolidation,,647,651,0,1,12,31,8610.0,53.4,0,0,,8135.42,21164.58,64,8,Closed,No_Plan,6819.23,359.44,0.3222
ARC102939,6500.0,60,F,F3,22.99,2.0,RENT,53200.0,Not Verified,credit_card,24.12,698,702,1,1,7,12,4350.0,40.9,0,0,,801.79,5698.21,143,22,Closed,Broken,1880.41,220.93,0.33
ARC107091,3900.0,36,A,A2,7.35,10.0,MORTGAGE,62300.0,Not Verified,other,18.31,670,674,1,0,2,21,28400.0,38.8,0,0,,1344.65,2555.35,60,1,Active,Broken,730.83,87.97,0.286
ARC105788,6600.0,36,D,D5,16.47,0.0,MORTGAGE,,Source Verified,major_purchase,,706,710,0,0,18,36,7220.0,127.4,1,1,3200.0,3134.74,3465.26,175,5,Active,Active,442.51,38.2,0.1277
ARC105362,28500.0,36,A,A2,7.11,7.0,MORTGAGE,20800.0,Source Verified,other,9.65,600,604,0,0,4,23,4540.0,67.0,0,0,,16900.17,11599.83,214,32,Closed,Broken,1988.21,153.96,0.1714
ARC106007,4500.0,36,D,D5,18.15,,RENT,66000.0,Verified,other,14.44,600,604,0,0,13,24,27990.0,86.1,0,0,,1025.06,3474.94,130,4,Active,No_Plan,271.74,25.85,0.0782
ARC108594,9200.0,36,C,C2,16.05,3.0,MORTGAGE,39700.0,Verified,debt_consolidation,13.81,698,702,0,0,4,21,3410.0,76.9,1,0,,5706.58,3493.42,138,13,Closed,Completed,2329.76,178.39,0.6669
ARC105632,2200.0,36,A,A4,8.58,3.0,MORTGAGE,34100.0,Source Verified,credit_card,12.44,615,619,0,0,17,23,10970.0,75.6,0,1,1300.0,75.41,2124.59,289,4,Active,Broken,195.89,29.34,0.0922
ARC106554,6900.0,36,C,C5,13.3,10.0,RENT,39900.0,Source Verified,major_purchase,17.69,703,707,1,0,2,8,3650.0,47.0,0,1,6800.0,665.42,6234.58,124,16,Closed,Active,3218.29,262.61,0.5162
ARC102211,17000.0,36,B,B2,9.4,8.0,RENT,53700.0,Source Verified,home_improvement,19.03,704,708,0,0,5,19,6100.0,101.0,0,1,6900.0,5624.04,11375.96,41,29,Closed,Broken,5535.54,487.32,0.4866
ARC108840,3300.0,60,B,B2,8.48,8.0,MORTGAGE,82200.0,Verified,credit_card,5.2,707,711,1,0,11,32,1740.0,22.2,0,0,,1380.69,1919.31,100,19,Closed,Completed,1574.6,125.95,0.8204
ARC102075,4900.0,60,D,D3,15.47,10.0,MORTGAGE,28400.0,Not Verified,debt_consolidation,22.05,692,696,0,0,3,4,6210.0,38.4,0,1,2100.0,1918.33,2981.67,63,23,Closed,Active,1748.75,147.76,0.5865
ARC106728,27100.0,36,E,E1,19.63,6.0,RENT,63000.0,Not Verified,credit_card,20.54,694,698,0,0,13,30,4770.0,19.2,0,0,,8248.33,18851.67,42,25,Closed,Active,11024.46,1242.47,0.5848
ARC105778,20300.0,60,D,D4,14.9,7.0,RENT,36100.0,Source Verified,debt_consolidation,14.59,682,686,0,0,11,19,6280.0,82.5,0,0,,1189.83,19110.17,110,20,Closed,Active,8546.07,483.61,0.4472
ARC105101,23900.0,36,C,C2,13.2,0.0,MORTGAGE,76300.0,Source Verified,debt_consolidation,33.43,643,647,0,1,8,22,7840.0,,0,1,26400.0,4754.04,19145.96,50,7,Active,Active,2065.85,133.49,0.1079
ARC104665,16100.0,36,B,B1,9.68,3.0,RENT,42700.0,Source Verified,debt_consolidation,,685,689,0,0,2,15,17490.0,83.2,0,0,,7705.3,8394.7,252,14,Closed,Broken,3360.4,244.29,0.4003
ARC106498,12700.0,60,E,E4,17.8,10.0,RENT,66700.0,Source Verified,debt_consolidation,16.11,735,739,0,0,13,32,11990.0,89.3,0,0,,2244.27,10455.73,119,17,Closed,Broken,4480.28,585.45,0.4285
ARC107809,12200.0,36,B,B4,9.95,4.0,MORTGAGE,83900.0,Source Verified,other,3.07,705,709,0,0,19,30,15210.0,65.4,0,1,12300.0,2265.23,9934.77,33,9,Closed,Completed,8914.47,448.14,0.8973
ARC108801,15500.0,36,D,D4,16.3,8.0,MORTGAGE,39700.0,Source Verified,medical,11.22,671,675,0,0,19,32,5430.0,15.0,0,0,,2699.5,12800.5,226,9,Closed,Active,5848.55,433.5,0.4569
ARC106199,10700.0,60,C,C2,13.93,8.0,MORTGAGE,28900.0,Not Verified,medical,7.97,645,649,1,0,12,30,5810.0,57.8,0,0,,3842.59,6857.41,96,2,Active,Broken,1278.22,179.06,0.1864
ARC103462,4800.0,36,B,B4,12.49,8.0,rent,73300.0,Not Verified,major_purchase,17.38,693,697,0,0,15,39,20050.0,57.4,0,0,,1017.72,3782.28,384,30,Closed,Broken,1219.03,129.5,0.3223
ARC102497,3000.0,60,D,D3,18.53,0.0,RENT,47600.0,Not Verified,medical,11.15,600,604,0,0,11,22,5080.0,54.3,0,1,2000.0,722.38,2277.62,87,31,Closed,Completed,1470.43,101.21,0.6456
ARC104658,7000.0,36,F,F3,22.07,0.0,RENT,59000.0,Source Verified,debt_consolidation,23.91,638,642,0,1,7,31,13330.0,33.5,0,0,,4604.92,2395.08,42,29,Closed,Broken,993.72,91.1,0.4149
ARC107115,9300.0,36,C,C5,12.22,10.0,MORTGAGE,40000.0,Verified,credit_card,25.67,679,683,0,0,6,21,50920.0,36.9,0,0,,1066.36,8233.64,57,13,Closed,Active,4401.7,348.59,0.5346
ARC104913,5400.0,60,B,B1,10.21,7.0,OWN,138300.0,Not Verified,debt_consolidation,12.76,642,646,0,0,17,30,5520.0,53.3,1,0,,1621.97,3778.03,147,32,Closed,Active,2079.43,134.12,0.5504
ARC100313,12600.0,36,C,C4,15.54,4.0,rent,34100.0,Verified,debt_consolidation,-999.0,744,748,0,0,19,22,9620.0,71.1,0,1,5600.0,2300.99,10299.01,98,27,Closed,Completed,8268.05,996.17,0.8028
ARC106709,22600.0,60,A,A1,8.16,8.0,MORTGAGE,126000.0,Verified,home_improvement,25.64,671,675,0,0,2,8,5580.0,60.3,0,0,,8642.85,13957.15,117,25,Closed,Active,7425.2,519.41,0.532
ARC103609,9700.0,36,C,C5,12.68,1.0,rent,37300.0,Verified,debt_consolidation,15.86,696,700,0,0,19,40,8630.0,44.3,0,0,,5424.78,4275.22,80,14,Closed,Active,1985.84,245.28,0.4645
ARC102712,9500.0,36,D,D5,14.47,,RENT,50700.0,Source Verified,credit_card,12.29,711,715,0,0,13,34,3220.0,35.0,0,0,,3621.36,5878.64,101,27,Closed,Active,4037.45,370.32,0.6868
ARC108886,9100.0,60,F,F2,23.18,7.0,RENT,172300.0,Source Verified,major_purchase,19.6,742,746,0,0,18,32,3270.0,62.5,0,0,,2757.9,6342.1,49,2,Active,Active,1721.88,133.0,0.2715
ARC105019,16100.0,36,D,D3,16.08,3.0,MORTGAGE,,Not Verified,car,22.2,686,690,1,0,3,24,7300.0,62.2,0,0,,1853.07,14246.93,171,9,Active,Broken,1340.64,137.48,0.0941
ARC106506,7300.0,36,C,C5,12.82,8.0,OWN,44200.0,Verified,home_improvement,25.22,628,632,0,1,16,19,1330.0,35.4,0,1,7000.0,300.51,6999.49,126,22,Closed,Completed,4189.19,437.46,0.5985
ARC105119,14200.0,36,E,E3,18.67,6.0,RENT,49000.0,Not Verified,debt_consolidation,21.97,700,704,2,2,16,33,25830.0,1.5,0,0,,1221.85,12978.15,52,32,Closed,Broken,3980.4,344.03,0.3067
ARC105639,13700.0,60,C,C5,13.11,6.0,RENT,47000.0,Not Verified,debt_consolidation,26.94,686,690,0,0,15,29,1750.0,48.7,0,0,,3790.19,9909.81,246,34,Closed,Broken,4082.84,554.25,0.412
ARC104600,14900.0,60,D,D1,17.87,10.0,RENT,171900.0,Source Verified,debt_consolidation,28.97,726,730,0,0,12,32,4880.0,96.4,0,0,,5384.42,9515.58,143,20,Closed,Broken,4547.5,587.81,0.4779
ARC108666,8700.0,36,B,B2,12.13,4.0,MORTGAGE,48400.0,Verified,debt_consolidation,8.88,644,648,0,0,6,21,21160.0,89.8,0,0,,821.47,7878.53,87,23,Closed,Active,3578.43,300.67,0.4542
ARC100126,22100.0,36,D,D3,18.19,10.0,RENT,27600.0,Source Verified,debt_consolidation,24.91,670,674,0,0,3,12,2360.0,55.8,0,0,,10479.22,11620.78,145,26,Closed,Active,3331.68,419.27,0.2867
ARC103519,14200.0,36,E,E4,18.06,10.0,RENT,61200.0,Not Verified,small_business,25.55,703,707,2,0,10,22,62260.0,44.0,0,1,9100.0,3176.72,11023.28,30,26,Closed,Broken,4235.14,491.42,0.3842
ARC107035,5100.0,36,E,E1,17.35,4.0,MORTGAGE,29400.0,Verified,other,22.15,662,666,0,1,9,14,5800.0,61.6,0,0,,2120.31,2979.69,83,9,Closed,Broken,703.5,47.72,0.2361
ARC106168,9500.0,36,C,C3,12.81,2.0,RENT,74900.0,Verified,home_improvement,18.07,719,723,0,0,12,32,4930.0,65.7,0,0,,1309.14,8190.86,203,34,Closed,Active,4142.94,224.94,0.5058
ARC105377,8300.0,36,C,C5,12.81,10.0,MORTGAGE,,Verified,small_business,29.68,715,719,1,1,12,15,10840.0,17.8,0,1,8200.0,2228.72,6071.28,372,35,Closed,No_Plan,1123.19,65.63,0.185
ARC106172,8300.0,36,D,D1,15.64,8.0,MORTGAGE,54800.0,Source Verified,debt_consolidation,21.03,709,713,1,0,16,36,3260.0,36.4,0,0,,2162.74,6137.26,265,20,Closed,Broken,1968.83,125.12,0.3208
ARC107491,8800.0,60,B,B4,11.81,9.0,RENT,97900.0,Verified,medical,26.72,749,753,0,0,9,15,14680.0,63.8,0,0,,3736.0,5064.0,71,27,Closed,Active,3126.51,176.06,0.6174
ARC102222,10400.0,36,C,C2,13.14,0.0,RENT,73200.0,Not Verified,debt_consolidation,20.75,633,637,1,0,6,15,7810.0,71.6,0,0,,680.14,9719.86,234,24,Closed,No_Plan,3502.07,208.77,0.3603
ARC106058,8700.0,36,F,F1,23.84,2.0,OWN,69000.0,Source Verified,credit_card,31.38,631,635,1,0,18,29,9250.0,50.5,0,0,,3492.89,5207.11,235,29,Closed,Broken,1074.23,127.92,0.2063
ARC105743,14200.0,36,B,B3,9.66,7.0,MORTGAGE,108300.0,Source Verified,credit_card,23.53,615,619,1,0,17,41,6010.0,100.9,0,0,,1257.52,12942.48,96,8,Active,No_Plan,2034.56,268.85,0.1572
ARC108940,2500.0,36,C,C3,13.13,0.0,OWN,67000.0,Source Verified,small_business,32.62,600,604,0,0,14,23,13090.0,23.6,0,1,1800.0,1699.88,800.12,278,35,Closed,Active,325.49,46.91,0.4068
ARC107392,6600.0,36,B,B1,11.31,1.0,OWN,31500.0,Verified,credit_card,14.94,608,612,0,0,5,9,7300.0,13.8,0,0,,698.42,5901.58,120,16,Closed,Active,2367.71,244.2,0.4012
ARC101272,8100.0,36,B,B5,9.58,3.0,OWN,41800.0,Source Verified,car,9.39,674,678,0,0,11,23,7460.0,32.0,0,0,,512.56,7587.44,124,33,Closed,Active,4173.09,388.93,0.55
ARC100285,7600.0,36,D,D2,17.05,10.0,RENT,51600.0,Source Verified,home_improvement,-999.0,665,669,0,1,10,28,3570.0,71.7,0,1,7000.0,825.42,6774.58,30,13,Closed,Broken,1728.87,165.24,0.2552
